id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
2985,TR363,Pagekon Nephrurus wheeleri cinctus,Nephrurus wheeleri cinctus,Terarijné zvieratá Jaštery,0,0,17.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2970,TR351,Pagekon miliiov,Nephurus milli,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2919,TR310,Oedura castelnaui,Oedura castelnaui,Terarijné zvieratá Jaštery,0,0,14.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2918,TR309,Oedura monilis,Oedura monilis,Terarijné zvieratá Jaštery,0,0,14.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2911,TR302,Gekon Bibronov,Pachydactylus bibronii,Terarijné zvieratá Jaštery,0,0,02.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1973,TR174,Gekon madagaskarský,Paroedura pictus,Terarijné zvieratá Jaštery,0,0,02.02.2019,24.10.2024 o 20:12:57,0,0,0,1,0,1,0,0,1,1,1,1,1
2956,TR337,Gekon madagaskarský xantic,Paroedura pictus xantic,Terarijné zvieratá Jaštery,0,0,08.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3499,TR495,Felzuma astriata,Phelsuma astriata astriata,Terarijné zvieratá Jaštery,0,0,01.02.2025,,0,0,0,1,0,1,0,0,1,1,1,1,1
2381,TR244,Felzuma borbonica,Phelsuma borbonica,Terarijné zvieratá Jaštery,0,0,22.03.2021,,0,0,0,1,0,1,0,0,1,1,1,1,1
1387,TR94,Felzuma cepediana,Phelsuma cepediana,Terarijné zvieratá Jaštery,0,0,02.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3507,TR496,Felzuma guimbeaui,Phelsuma guimbeaui,Terarijné zvieratá Jaštery,0,0,07.03.2025,,0,0,0,1,0,1,0,0,1,1,1,1,1
1389,TR96,Felzuma klemmeri,Phelsuma klemmeri,Terarijné zvieratá Jaštery,0,0,02.12.2017,21.12.2025 o 21:22:56,0,0,0,1,0,1,0,0,1,1,1,1,1
3579,TR501,Felzuma klemmeri skupina 1+3 XL,Phelsuma klemmeri,Terarijné zvieratá Jaštery,0,0,20.04.2025,,0,0,0,1,0,1,0,0,1,1,1,1,1
1384,TR91,Felzuma kochi,Phelsuma kochi,Terarijné zvieratá Jaštery,0,0,02.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2380,TR243,Felzuma laticauda 9-10 cm,Phelsuma laticauda L,Terarijné zvieratá Jaštery,0,0,22.03.2021,,0,0,0,1,0,1,0,0,1,1,1,1,1
1385,TR92,Felzuma lineata,Phelsuma lineata,Terarijné zvieratá Jaštery,0,0,02.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
