id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
635,RY77,Razbora lysá,Rasbora resplendens,Ryby Mrenky,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1935,RY708,Razbora priesvitná,Rasbora trilineata,Ryby Mrenky,0,0,01.12.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
611,RY49,Kardinálka čínska,Tanichthys albonubes,Ryby Mrenky,161,0,02.11.2017,25.06.2026 o 14:27:20,0,0,1,1,1,1,0,1,1,1,1,1,1
612,RY49B,Kardinálka čínska zlatá,Tanichthys albonubes gold,Ryby Mrenky,142,0,02.11.2017,22.06.2026 o 16:15:55,0,0,1,1,1,1,0,1,1,1,1,1,1
614,RY49A,Kardinálka čínska závojová,Tanichthys albonubes l.f.,Ryby Mrenky,0,0,02.11.2017,22.10.2024 o 14:22:12,0,0,0,1,1,1,0,0,1,1,1,1,1
2400,RY892,Razbora espei,Trigonostigma espei,Ryby Mrenky,0,0,12.04.2021,21.06.2026 o 13:02:34,0,0,1,1,1,1,0,1,1,1,1,1,1
3449,RY1360,Razbora Trigonostigma truncata,Trigonostigma truncata,Ryby Mrenky,0,0,25.10.2024,,0,0,0,1,1,1,0,0,0,1,1,1,1
2866,RY1078,Prísavka panda,Yaoshania pachychilius,Ryby Mrenky,0,0,20.11.2022,14.12.2023 o 07:34:19,0,0,0,1,1,1,0,0,1,1,1,1,1
2111,RY795,Rajovec plástvený,Belontia hasselti,Ryby Labirintky,0,0,15.06.2019,,0,0,0,1,1,1,0,0,1,1,1,1,1
1334,RY442,Rajovec cejlónsky,Belontia signata,Ryby Labirintky,0,0,17.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
525,RY106,Koliza medová,Colisa chuna,Ryby Labirintky,130,0,02.11.2017,26.06.2026 o 10:16:36,0,0,1,1,1,1,0,1,1,1,1,1,1
3008,RY1126,Koliza medová oranžová,Colisa chuna orange,Ryby Labirintky,3,0,26.06.2023,23.06.2026 o 13:56:42,0,0,1,1,1,1,0,1,1,1,1,1,1
3009,RY1127,Koliza páskovaná,colisa fasciata,Ryby Labirintky,0,0,26.06.2023,27.12.2024 o 17:17:42,0,0,0,1,1,1,0,0,1,1,1,1,1
542,RY108,Koliza labiosa,Colisa labiosa,Ryby Labirintky,0,0,02.11.2017,06.10.2025 o 13:16:16,0,0,0,1,1,1,0,0,1,1,1,1,1
539,RY108A,Koliza labiosa oranžová,Colisa labiosa orange,Ryby Labirintky,10,0,02.11.2017,22.06.2026 o 16:25:02,0,0,0,1,1,1,0,0,1,1,1,1,1
526,RY107,Koliza krpatá,Colisa lalia,Ryby Labirintky,0,0,02.11.2017,06.10.2025 o 13:17:21,0,0,0,1,1,1,0,0,1,1,1,1,1
544,RY107B,Koliza krpatá modrá XL,Colisa lalia blue XL,Ryby Labirintky,42,0,02.11.2017,24.06.2026 o 14:01:15,0,0,1,1,1,1,0,1,1,1,1,1,1
3064,RY1132,Koliza lalia samec XL,Colisa lalia male XL,Ryby Labirintky,0,0,26.07.2023,06.10.2025 o 13:17:51,0,0,1,1,1,1,0,1,1,1,1,1,1
533,RY107C,Koliza krpatá super red XL,Colisa lalia super red XL,Ryby Labirintky,0,0,02.11.2017,15.12.2025 o 19:56:06,0,0,1,1,1,1,0,1,1,1,1,1,1
527,RY107A,Koliza krpatá XL,Colisa lalia XL,Ryby Labirintky,108,0,02.11.2017,24.06.2026 o 14:01:15,0,0,1,1,1,1,0,1,1,1,1,1,1
534,RY97,Ostnovec leopardí,Ctenopoma acutirostre,Ryby Labirintky,0,0,02.11.2017,05.04.2024 o 21:25:35,0,0,0,1,1,1,0,0,1,1,1,1,1
1333,RY441,Ostnovec priečnopruhý,Ctenopoma ansorgei,Ryby Labirintky,0,0,17.11.2017,14.12.2023 o 07:13:25,0,0,0,1,1,1,0,0,1,1,1,1,1
3096,RY1146,Ostnovec škvrnitochvostý,Ctenopoma kingsleyae,Ryby Labirintky,0,0,15.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3097,RY1147,Ostnovec maculatum,Ctenopoma maculatum,Ryby Labirintky,0,0,15.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3095,RY1145,Ostnovec listový,Ctenopoma weeksii,Ryby Labirintky,0,0,15.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
549,RY100,Gurama bozkávajúca,Helostoma temminckii,Ryby Labirintky,0,0,02.11.2017,05.04.2024 o 21:25:52,0,0,0,1,1,1,0,0,1,1,1,1,1
3383,RY1311,Rajovec dlhoplutvý snakeskin,Macrophodus opercularis snakeskin,Ryby Labirintky,0,0,03.07.2024,,0,0,0,1,1,1,0,0,0,1,1,1,1
1517,RY560,Rajovec,Macropodus chinensis,Ryby Labirintky,0,0,22.12.2017,31.12.2019 o 11:26:59,0,0,0,1,1,1,0,0,1,1,1,1,1
3099,RY1149,Rajovec červenochrbtý,Macropodus erythropterus,Ryby Labirintky,0,0,15.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
528,RY104D,Rajovec čierny,Macropodus erythropterus,Ryby Labirintky,168,0,02.11.2017,16.06.2026 o 13:48:09,0,0,1,1,1,1,0,1,1,1,1,1,1
3100,RY1150,Rajovec honkongský,Macropodus hongkongensis,Ryby Labirintky,0,0,15.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2199,RY816,Rajovec čínsky,Macropodus ocelatus,Ryby Labirintky,0,0,04.03.2020,21.12.2023 o 19:45:04,0,0,0,1,1,1,0,0,1,1,1,1,1
3098,RY1148,Rajovec dlhoplutvý modý albín,Macropodus opercularis blue albino,Ryby Labirintky,0,0,15.08.2023,,0,0,0,1,1,0,0,0,1,1,1,1,1
3667,RY1441,Rajovec TIGER,Macropodus opercularis TIGER,Ryby Labirintky,42,0,17.01.2026,06.05.2026 o 10:19:34,0,0,0,1,1,1,0,0,1,1,1,1,1
530,RY104,Rajovec dlhoplutvý,Macropodus opercullaris,Ryby Labirintky,59,0,02.11.2017,19.06.2026 o 15:16:28,0,0,1,1,1,1,0,1,1,1,1,1,1
532,RY104B,Rajovec dlhoplutvý albín,Macropodus opercullaris albino,Ryby Labirintky,0,0,02.11.2017,20.12.2022 o 06:36:55,0,0,0,1,1,1,0,0,1,1,1,1,1
531,RY104A,Rajovec dlhoplutvý modrý,Macropodus opercullaris blue,Ryby Labirintky,4,0,02.11.2017,22.06.2026 o 16:26:46,0,0,1,1,1,1,0,1,1,1,1,1,1
2246,RY855,Rajovec dlhoplutvý super blu,Macropodus opercullaris super blu,Ryby Labirintky,0,0,02.04.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
529,RY104C,Rajovec dlhoplutvý super red velvet,Macropodus opercullaris super red velvet,Ryby Labirintky,207,0,02.11.2017,22.06.2026 o 15:22:07,0,0,1,1,1,1,0,1,1,1,1,1,1
3284,RY1251,Rajovec spechti blue,Macropodus spechti blue,Ryby Labirintky,0,0,24.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3391,RY1319,Rajovec Macropodus spechti gold,Macropodus spechti gold,Ryby Labirintky,0,0,06.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3094,RY1144,Ostnovec priečnopásy,Microctenopoma fasciolatum,Ryby Labirintky,0,0,15.08.2023,,0,0,0,0,1,1,0,0,1,1,1,1,1
1376,RY482,Gurama veľká,Osphronemus goramy,Ryby Labirintky,0,0,01.12.2017,28.12.2018 o 17:32:18,0,0,0,1,1,1,0,0,1,1,1,1,1
2200,RY817,Gurama obrovská zlatá,Osphronemus goramy gold,Ryby Labirintky,0,0,05.03.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
1375,RY481,Gurama čokoládová,Sphaerichthys osphromenoides,Ryby Labirintky,0,0,30.11.2017,14.12.2023 o 07:14:34,0,0,0,1,1,1,0,0,1,1,1,1,1
3148,RY1188,Gurama vaillanti,Sphaerichthys vaillanti,Ryby Labirintky,0,0,17.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
553,RY102,Gurama perleťová,Trichogaster leeri,Ryby Labirintky,58,0,02.11.2017,29.06.2026 o 15:01:10,0,0,1,1,1,1,0,1,1,1,1,1,1
555,RY102A,Gurama perleťová zlatá,Trichogaster leeri gold,Ryby Labirintky,200,0,02.11.2017,16.04.2026 o 14:37:17,0,0,0,1,1,1,0,0,1,1,1,1,1
3233,RY1224,Gurama perleťová zlatá L - XL,Trichogaster leeri gold L - XL,Ryby Labirintky,0,0,21.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
556,RY102B,Gurama perleťová L,Trichogaster leeri L,Ryby Labirintky,0,0,02.11.2017,29.12.2025 o 20:37:30,0,0,0,1,1,1,0,0,1,1,1,1,1
550,RY102C,Gurama perleťová XL,Trichogaster leeri XL,Ryby Labirintky,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
1332,RY440,Gurama drobnošupinatá,Trichogaster microlepis,Ryby Labirintky,0,0,17.11.2017,27.12.2024 o 17:24:27,0,0,0,1,1,1,0,0,1,1,1,1,1
2201,RY818,Gurama zelená,Trichogaster pectorialis,Ryby Labirintky,0,0,05.03.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
2245,RY854,Gurama zlatá red,Trichogaster trichopterus gold red,Ryby Labirintky,40,0,01.04.2020,06.05.2026 o 09:07:26,0,0,1,1,1,1,0,1,1,1,1,1,1
2274,RY866,Gurama zlatá red L,Trichogaster trichopterus gold red L,Ryby Labirintky,0,0,06.08.2020,06.10.2025 o 13:20:37,0,0,0,1,1,1,0,0,1,1,1,1,1
548,RY101,Gurama modrá,Trichogaster trichopterus gurami,Ryby Labirintky,46,0,02.11.2017,25.06.2026 o 13:47:59,0,0,1,1,1,1,0,1,1,1,1,1,1
554,RY101C,Gurama modrá L,Trichogaster trichopterus gurami L,Ryby Labirintky,0,0,02.11.2017,06.10.2025 o 13:22:45,0,0,0,1,1,1,0,0,1,1,1,1,1
2999,RY1121,Gurama hnedá L,Trichogaster trichopterus gurami brown,Ryby Labirintky,0,0,24.05.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2202,RY819,Gurama hnedá,Trichogaster trichopterus gurami brown,Ryby Labirintky,0,0,05.03.2020,15.12.2025 o 19:57:57,0,0,1,1,1,1,0,1,1,1,1,1,1
3448,RY1359,Gurama modrá cosby L,Trichogaster trichopterus gurami cosby,Ryby Labirintky,0,0,23.10.2024,06.10.2025 o 13:21:40,0,0,0,1,1,1,0,0,1,1,1,1,1
545,RY101A,Gurama modrá cosby,Trichogaster trichopterus gurami cosby,Ryby Labirintky,200,0,02.11.2017,25.06.2026 o 14:27:20,0,0,1,1,1,1,0,1,1,1,1,1,1
546,RY101B,Gurama zlatá,Trichogaster trichopterus gurami gold,Ryby Labirintky,224,0,02.11.2017,29.06.2026 o 13:57:56,0,0,1,1,1,1,0,1,1,1,1,1,1
547,RY101D,Gurama mix XL,Trichogaster trichopterus mix XL,Ryby Labirintky,0,0,02.11.2017,21.12.2025 o 20:05:58,0,0,1,1,1,1,0,1,1,1,1,1,1
3607,RY1413,Gurama platinová,Trichogaster trichopterus platinum,Ryby Labirintky,109,0,28.07.2025,10.06.2026 o 10:35:43,0,0,1,1,1,1,0,1,0,1,1,1,1
1372,RY478,Vrčivka trpaslíčia,Trichopsis pumila,Ryby Labirintky,0,0,30.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1373,RY479,Vrčivka schallerova,Trichopsis schalleri,Ryby Labirintky,0,0,30.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1335,RY443,Vrčivka pruhovaná,Trichopsis vittatus,Ryby Labirintky,0,0,17.11.2017,15.12.2025 o 19:58:47,0,0,0,1,1,1,0,0,1,1,1,1,1
3132,RY1176,Bojovnica albimarginata,Betta albimarginata,Ryby Bojovnice,0,0,03.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1693,RY604,Bojovnica nebojovná,Betta imbellis,Ryby Bojovnice,0,0,31.01.2018,06.10.2025 o 13:23:36,0,0,0,1,1,1,0,0,1,1,1,1,1
3131,RY1175,Bojovnica macrostoma,Betta macrostoma,Ryby Bojovnice,0,0,03.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
541,RY98,Bojovnica pestrá,Betta splendens,Ryby Bojovnice,0,0,02.11.2017,06.10.2025 o 13:23:52,0,0,0,1,1,1,0,0,1,1,1,1,1
3159,RY1196,Bojovnica samica Nemo,Betta splendens female Nemo,Ryby Bojovnice,62,0,28.09.2023,29.06.2026 o 13:57:56,0,0,1,1,1,1,0,1,1,1,1,1,1
552,RY99,Bojovnica samica,Betta splendens female,Ryby Bojovnice,0,0,02.11.2017,27.04.2026 o 16:03:31,0,0,1,1,1,1,0,1,1,1,1,1,1
1802,RY632,Bojovnica samica strapatá,Betta splendens female crown,Ryby Bojovnice,0,0,31.05.2018,06.10.2025 o 13:24:42,0,0,1,1,1,1,0,1,1,1,1,1,1
1817,RY643,Bojovnica samica double tail,Betta splendens female double tail,Ryby Bojovnice,0,0,15.06.2018,06.10.2025 o 13:24:58,0,0,1,1,1,1,0,1,1,1,1,1,1
1789,RY627,Bojovnica samica halfmon,Betta splendens female halfmon,Ryby Bojovnice,8,0,21.05.2018,01.04.2026 o 08:48:28,0,0,1,1,1,1,0,1,1,1,1,1,1
1805,RY635,Bojovnica samica red platinum,Betta splendens female platinum,Ryby Bojovnice,0,0,01.06.2018,06.10.2025 o 13:25:56,0,0,1,1,1,1,0,1,1,1,1,1,1
2135,RY802,Bojovnica samica slonie ucho,Betta splendens female slonie ucho,Ryby Bojovnice,0,0,06.09.2019,15.12.2025 o 20:00:25,0,0,1,1,1,1,0,1,1,1,1,1,1
2136,RY803,Bojovnica samica XL,Betta splendens female XL,Ryby Bojovnice,0,5,24.09.2019,21.06.2026 o 13:03:52,0,0,1,1,1,1,0,1,1,1,1,1,1
1787,RY625,Bojovnica samec trieda B mix druhov,Betta splendens male B mix,Ryby Bojovnice,0,0,07.05.2018,27.04.2026 o 16:03:59,0,0,0,1,1,1,0,0,1,1,1,1,1
1816,RY642,Bojovnica samec bicolor,Betta splendens male bicolor,Ryby Bojovnice,0,0,15.06.2018,18.03.2022 o 13:19:31,0,0,0,1,1,1,0,0,1,1,1,1,1
537,RY98B,Bojovnica samec strapatá,Betta splendens male crown,Ryby Bojovnice,47,0,02.11.2017,29.06.2026 o 15:05:15,0,0,1,1,1,1,0,1,1,1,1,1,1
536,RY98C,Bojovnica samec dvojitý chvost,Betta splendens male doble tail,Ryby Bojovnice,0,0,02.11.2017,06.10.2025 o 13:27:34,0,0,1,1,1,1,0,1,1,1,1,1,1
1803,RY633,Bojovnica samec galaxi short tail,Betta splendens male galaxi short tail,Ryby Bojovnice,28,0,31.05.2018,24.06.2026 o 14:01:16,0,0,1,1,1,1,0,1,1,1,1,1,1
538,RY98E,Bojovnica samec halfmon,Betta splendens male halfmon,Ryby Bojovnice,3,0,02.11.2017,29.06.2026 o 15:00:53,0,0,1,1,1,1,0,1,1,1,1,1,1
3145,RY1185,Bojovnica samec plakát,Betta splendens male plakát,Ryby Bojovnice,0,0,17.09.2023,21.06.2026 o 13:04:56,0,0,1,1,1,1,0,1,1,1,1,1,1
551,RY98F,Bojovnica samec slonie ucho,Betta splendens male slonie ucho,Ryby Bojovnice,0,0,02.11.2017,22.06.2026 o 16:57:26,0,0,1,1,1,1,0,1,1,1,1,1,1
543,RY98A,Bojovnica samec standard,Betta splendens male standard,Ryby Bojovnice,0,0,02.11.2017,30.10.2024 o 18:07:50,0,0,1,1,1,1,0,1,1,1,1,1,1
3442,RY1353,Betta samec super red,Betta splendens male super red,Ryby Bojovnice,0,0,04.10.2024,31.12.2025 o 16:52:39,0,0,1,1,1,1,0,1,1,1,1,1,1
535,RY98D,Bojovnica samec superdelta,Betta splendens male superdelta,Ryby Bojovnice,107,0,02.11.2017,29.06.2026 o 15:05:15,0,0,1,1,1,1,0,1,1,1,1,1,1
1804,RY634,Bojovnica samec biela,Betta splendens male white,Ryby Bojovnice,0,0,01.06.2018,27.12.2020 o 10:32:19,0,0,0,1,1,1,0,0,1,1,1,1,1
2433,RY912,Bojovnica pestrá plakát black samurai samica,Betta splendens plakát black samurai female,Ryby Bojovnice,0,0,26.06.2021,14.12.2023 o 07:10:25,0,0,0,1,1,1,0,0,1,1,1,1,1
2432,RY911,Bojovnica pestrá plakát black samurai samec,Betta splendens plakát black samurai male,Ryby Bojovnice,0,0,26.06.2021,06.10.2025 o 13:36:27,0,0,0,1,1,1,0,0,1,1,1,1,1
2813,RY1028,Bojovnica pestrá plakát samica,Betta splendens plakát female,Ryby Bojovnice,0,0,05.09.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2812,RY1027,Bojovnica pestrá plakát yellow samec,Betta splendens plakát yellow male,Ryby Bojovnice,0,0,05.09.2022,15.12.2025 o 20:02:43,0,0,0,1,1,1,0,0,1,1,1,1,1
3267,RY1235,Bojovnica samec KOI,Betta splendens samec KOI,Ryby Bojovnice,0,0,14.01.2024,27.04.2026 o 16:04:51,0,0,0,1,1,1,0,0,1,1,1,1,1
1378,RY484,Akara diadémová,Aequidens diadema,Ryby Cichlidy,0,0,01.12.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
264,RY160,Akara hnedá,Aequidens maronii,Ryby Cichlidy,0,0,02.11.2017,29.12.2020 o 17:49:51,0,0,1,1,1,1,0,1,1,1,1,1,1
261,RY161,Akara modrá,Aequidens pulcher,Ryby Cichlidy,0,0,02.11.2017,21.06.2019 o 11:20:11,0,0,0,1,1,1,0,0,1,1,1,1,1
255,RY161A,Akara modrá elektric blue,Aequidens pulcher elektric blue,Ryby Cichlidy,0,0,02.11.2017,06.10.2025 o 13:37:01,0,0,1,1,1,1,0,1,1,1,1,1,1
248,RY162,Akara potočná,Aequidens rivulatus,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2339,RY877,Cichlida nanolutea,Amatitlania nanolutea,Ryby Cichlidy,0,0,27.10.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
2279,RY870,Cuchlida honduran red point,Amatitlania sp. honduran red point,Ryby Cichlidy,0,0,24.08.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
2283,RY874,Cichlida mnohotrnná,Archocentrus multispinosus,Ryby Cichlidy,0,0,07.09.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
3329,RY1270,Cichlida pávia red chili,Astronatus ocelatus red chili,Ryby Cichlidy,0,0,22.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
267,RY157,Cichlida pávia,Astronotus ocellatus,Ryby Cichlidy,0,0,02.11.2017,19.02.2026 o 11:38:28,0,0,1,1,1,1,0,1,1,1,1,1,1
1914,RY694,Cichlida pávia,Astronotus ocellatus,Ryby Cichlidy,0,0,01.11.2018,30.10.2024 o 18:09:08,0,0,1,1,1,1,0,1,1,1,1,1,1
265,RY158,Cichlida pávia albin,Astronotus ocellatus albin,Ryby Cichlidy,0,0,02.11.2017,29.12.2020 o 17:51:33,0,0,1,1,1,1,0,1,1,1,1,1,1
1915,RY695,Cichlida pávia albin Red Oskar,Astronotus ocellatus albin Red Oskar,Ryby Cichlidy,0,0,01.11.2018,31.12.2019 o 13:24:41,0,0,0,1,1,1,0,0,1,1,1,1,1
1315,RY426,Cichlida pávia red oscar,Astronotus ocellatus red oscar,Ryby Cichlidy,0,0,16.11.2017,31.12.2019 o 13:25:11,0,0,0,1,1,1,0,0,1,1,1,1,1
266,RY159,Cichlida pávia red tiger,Astronotus ocellatus red tiger,Ryby Cichlidy,0,0,02.11.2017,31.12.2019 o 13:25:40,0,0,0,1,1,1,0,0,1,1,1,1,1
3161,RY1198,Ostriežik Benitochromis batesii,Benitochromis batesii,Ryby Cichlidy,0,0,29.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
213,RY192,Cichlida bifasciata,Cichlasoma bifasciata,Ryby Cichlidy,0,0,02.11.2017,25.12.2023 o 09:42:40,0,0,0,1,1,1,0,0,1,1,1,1,1
3289,RY1252,Cichlida bocourti,Cichlasoma bocourti,Ryby Cichlidy,0,0,27.01.2024,06.10.2025 o 13:43:23,0,0,0,1,1,1,0,0,1,1,1,1,1
188,RY175,Cichlida karpinteova,Cichlasoma carpinte,Ryby Cichlidy,0,0,02.11.2017,25.12.2023 o 09:42:57,0,0,0,1,1,1,0,0,1,1,1,1,1
3614,RY1419,Cichlida karpinteova elektric blue,Cichlasoma carpintis escondido electric blue,Ryby Cichlidy,0,0,30.08.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
1370,RY476,Cichlida citronová,Cichlasoma citrinellum,Ryby Cichlidy,0,0,30.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1377,RY483,Cichlida rudá,Cichlasoma festae,Ryby Cichlidy,0,0,01.12.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
245,RY165,Cichlida šikmopruhá,Cichlasoma festiva,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1379,RY485,Cichlida maculicauda,Cichlasoma maculicauda,Ryby Cichlidy,0,0,01.12.2017,29.12.2020 o 17:52:15,0,0,0,1,1,1,0,0,1,1,1,1,1
1380,RY486,Cichlida managujská,Cichlasoma managuensis,Ryby Cichlidy,0,0,01.12.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2789,RY1010,Cichlida priečnopruhá marble,Cichlasoma nigrofasciata marble,Ryby Cichlidy,34,0,25.04.2022,09.05.2026 o 22:42:51,0,0,0,1,1,1,0,0,1,1,1,1,1
204,RY173,Cichlida priečnopruhá,Cichlasoma nigrofasciatum,Ryby Cichlidy,0,0,02.11.2017,25.12.2023 o 09:43:39,0,0,1,1,1,1,0,1,1,1,1,1,1
189,RY173A,Cichlida priečnopruhá zlatá,Cichlasoma nigrofasciatum albino,Ryby Cichlidy,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
252,RY170,Cichlida perleťová,Cichlasoma octofasciatum,Ryby Cichlidy,0,0,02.11.2017,06.10.2025 o 13:43:47,0,0,0,1,1,1,0,0,1,1,1,1,1
253,RY169,Cichlida perleťová blue neon,Cichlasoma octofasciatum blue neon,Ryby Cichlidy,0,0,02.11.2017,06.10.2025 o 13:46:26,0,0,0,1,1,1,0,0,1,1,1,1,1
239,RY172,Cichlida zelenooká,Cichlasoma sajica,Ryby Cichlidy,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
254,RY168,Cichlida salvinová,Cichlasoma salvini,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2709,RY967,Cichlida Flowerhorn,Cichlasoma sp. Flowerhorn,Ryby Cichlidy,0,0,02.12.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
2710,RY968,Cichlida parrot polar blue,Cichlasoma sp. parrot polar blue,Ryby Cichlidy,23,0,03.12.2021,09.05.2026 o 22:43:39,0,0,1,1,1,1,0,1,1,1,1,1,1
2818,RY1032,Cichlida parrot snow white,Cichlasoma sp. parrot snow white,Ryby Cichlidy,81,0,15.10.2022,09.05.2026 o 22:43:55,0,0,1,1,1,1,0,1,1,1,1,1,1
186,RY174,Cichlida synspilová,Cichlasoma synspila,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1371,RY477,Cichlida temporalis,Cichlasoma temporalis,Ryby Cichlidy,0,0,30.11.2017,25.12.2023 o 09:44:39,0,0,0,1,1,1,0,0,1,1,1,1,1
3389,RY1317,Cichlidkovec škvrnitý zlatý,Etroplus maculatus gold,Ryby Cichlidy,0,0,03.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3388,RY1316,Cichlidkovec škvrnitý,Etroplus maculatus,Ryby Cichlidy,0,0,03.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3387,RY1315,Cichlidkovec páskavý,Etroplus suratensis,Ryby Cichlidy,0,0,03.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
205,RY206,Perleťovka brazílska,Geophagus brasilliensis,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2829,RY1043,Perleťovka Geophagus red head tapajos,Geophagus red head tapajos,Ryby Cichlidy,0,0,25.10.2022,,0,0,1,1,1,1,0,1,1,1,1,1,1
218,RY207,Perleťovka pruhovaná,Geophagus rhabdotus,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
206,RY205,Perleťovka červenoprilbá,Geophagus steindachner,Ryby Cichlidy,0,0,02.11.2017,26.02.2019 o 22:18:42,0,0,0,1,1,1,0,0,1,1,1,1,1
3384,RY1312,Cichlida efasciatum red head,Heros efasciatum red head,Ryby Cichlidy,0,0,03.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
1317,RY427,Cichlida rotkeil,Heros rotkeil,Ryby Cichlidy,0,0,16.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
244,RY164,Cichlida škvrnooká,Heros severum,Ryby Cichlidy,0,0,02.11.2017,06.10.2025 o 13:44:40,0,0,1,1,1,1,0,1,1,1,1,1,1
247,RY163,Cichlida škvrnooká zlatá,Heros severum gold,Ryby Cichlidy,0,0,02.11.2017,25.12.2023 o 09:45:16,0,0,1,1,1,1,0,1,1,1,1,1,1
246,RY163A,Cichlida škvrnooká red spotted 12-15 cm,Heros severum red spotted 12-15 cm,Ryby Cichlidy,0,0,02.11.2017,25.12.2023 o 09:45:33,0,0,1,1,1,1,0,1,1,1,1,1,1
192,RY176 B,Cichlida hybrid parrot modrá,Hybrid blood parrot blue,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
193,RY176 D,Cichlida hybrid parrot fialová,Hybrid blood parrot fialová,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
194,RY176 C,Cichlida hybrid parrot zelená,Hybrid blood parrot green,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
187,RY176,Cichlida hybrid parrot mix color,Hybrid blood parrot mix,Ryby Cichlidy,0,0,02.11.2017,31.12.2019 o 13:26:55,0,0,1,1,1,1,0,1,1,1,1,1,1
191,RY176A,Cichlida hybrid parrot červená,Hybrid blood parrot red,Ryby Cichlidy,0,0,02.11.2017,29.12.2020 o 17:52:54,0,0,0,1,1,1,0,0,1,1,1,1,1
195,RY176 E,Cichlida hybrid parrot žltá,Hybrid blood parrot yellow,Ryby Cichlidy,0,0,02.11.2017,31.12.2019 o 13:30:14,0,0,0,1,1,1,0,0,1,1,1,1,1
1491,RY538,Hybrid cichlida flowerhorn,Hybrid cichlid flowerhorn,Ryby Cichlidy,0,0,15.12.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1381,RY487,Cichlida nikaragujská,Hypsophrys nicaraguensis,Ryby Cichlidy,0,0,01.12.2017,25.12.2023 o 09:45:49,0,0,0,1,1,1,0,0,1,1,1,1,1
209,RY190,Akarka zelená elektric blue,Nanacara anomala,Ryby Cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3385,RY1313,Cichlida haitská,Nandopsis haitiensis,Ryby Cichlidy,0,0,03.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3006,RY1125,Cichlida Neetroplus nematopus,Neetroplus nematopus Lake Nicaragua,Ryby Cichlidy,0,0,18.06.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
