id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
3285,TR459,Pytón kráľovský samec,Python regius male,Terarijné zvieratá Hady,2,0,24.01.2024,24.04.2026 o 22:30:11,0,0,0,1,0,1,0,0,1,1,1,1,1
2745,TR275,Pytón kráľovský Mojave,Python regius Mojave,Terarijné zvieratá Hady,0,0,03.01.2022,21.12.2025 o 21:34:51,0,0,0,1,0,1,0,0,1,1,1,1,1
3461,TR491,Pyton kráľovský orange stripe,Python regius orange stripe,Terarijné zvieratá Hady,0,0,17.11.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
1441,TR133,Pytón kráľovský pastel,Python regius pastel,Terarijné zvieratá Hady,0,0,06.12.2017,21.12.2025 o 21:35:14,0,1,0,1,0,1,1,0,1,1,1,1,1
2743,TR273,Pytón kráľovský pastel pinstripe,Python regius pastel pinstripe,Terarijné zvieratá Hady,0,0,03.01.2022,09.09.2022 o 14:46:22,0,0,0,1,0,1,0,0,1,1,1,1,1
1440,TR132,Pytón kráľovský piebald,Python regius piebald,Terarijné zvieratá Hady,0,0,06.12.2017,21.12.2025 o 21:35:36,0,0,0,1,0,1,0,0,1,1,1,1,1
2746,TR276,Pyton kráľovský piebald albino,Python regius piebald albino,Terarijné zvieratá Hady,0,0,04.01.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
3236,TR437,Pytón kráľovský pinstripe,Python regius pinstripe,Terarijné zvieratá Hady,0,0,25.11.2023,27.12.2024 o 12:55:01,0,0,0,1,0,1,0,0,1,1,1,1,1
3235,TR436,Pytón kráľovský pinstripe albino,Python regius pinstripe albino,Terarijné zvieratá Hady,0,0,25.11.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2752,TR281,Pytón kráľovský Super Bongo,Python regius Super Bongo,Terarijné zvieratá Hady,0,0,11.01.2022,,0,0,0,1,0,1,0,0,1,1,1,1,1
3426,TR488,Python kráľovský Vanilla,Python regius Vanilla,Terarijné zvieratá Hady,0,0,21.09.2024,14.02.2025 o 11:18:33,0,0,0,1,0,1,0,0,1,1,1,1,1
1594,TR162,Pytón kráľovský yellow belly,Python regius yellow belly,Terarijné zvieratá Hady,0,0,03.01.2018,24.10.2024 o 20:17:35,0,0,0,1,0,1,0,0,1,1,1,1,1
